Accession	p-value	fold_change
27819980	0.47	0.5995934959349594
24650192	0.19	0.8595744680851064
21356765	0.07	0.5573170731707318
162951731	0.16	0.7561576354679803
281362815	0.96	0.8954390073072058
20151815	0.4	1.1401515151515151
429892142	0.74	0.9239669421487603
45552781	0.96	1.0266666666666666
21356337	0.1	0.8131578947368421
290339	0.84	1.0724637681159421
24645492	0.86	1.0134762234464212
17864566	0.45	0.8661417322834646
20129741	0.39	1.2346938775510203
386763546	0.29	0.8818897637795275
386764180	0.77	1.1539682081758647
20129611	0.22	0.6166424911344968
54650606	0.04	0.8244147157190636
28573574	0.61	0.9264069264069265
18543283	0.1	0.5908141962421712
17137648	0.42	0.8
21358119	0.95	1.1088435374149659
17864404	0.61	1.1765086486864589
24652326	0.69	1.1090909090909091
1854503	0.68	0.9292035398230089
24653147	0.62	0.8085106382978723
24641085	0.61	0.8875739644970414
18860081	0.46	1.108981821438166
68051697	0.42	0.8685714285714285
21483470	0.03	1.2594752186588922
21355835	0.82	1.0356472795497185
386766071	0.000711	0.2551181102362205
17944997	0.41	0.9110135060942132
20130365	0.28	0.6624611650485437
19922002	0.82	0.9681528662420382
17137102	0.56	0.8273809523809523
211938547	1.0	0.9010555026247455
24582811	0.04	1.708955223880597
208612551	0.27	1.3815028901734103
24762799	0.8	0.8773584905660378
18543271	0.48	1.163355408388521
386763494	0.87	1.0059760956175299
24649695	0.27	0.7122153209109731
19920562	0.26	1.1615384615384616
24584906	0.62	1.1386138613861385
21355657	0.07	0.5139705882352941
17738075	0.94	1.1176470588235294
24646855	0.12	3.0278884462151394
21356123	0.59	1.104
16768444	0.9	0.9810964083175804
20129975	0.62	0.8688524590163934
281363395	0.18	1.7513227513227514
24645751	0.94	1.0686274509803921
24656200	0.98	1.0731182795698924
24641831	0.31	2.1429350153798232
40216063	0.33	0.7682926829268293
161082844	0.69	1.086903304773562
21356317	0.97	0.9947916666666666
116806080	0.97	1.0
24641139	0.13	1.6407185628742516
24667611	0.23	1.5257142857142858
24646955	0.75	0.15894039735099338
221331194	0.52	0.8250825082508251
24583119	0.13	1.3666666666666667
21356193	0.21	0.8135405105438401
21355711	0.11	2.430255248279165
19921094	0.91	0.943327239488117
18921143	0.19	1.5409429280397022
21355527	0.51	1.112540192926045
20129345	0.0027600000000000003	0.2110497237569061
24639806	0.24	0.5292389997921505
24582643	0.53	1.4324324324324325
21358557	0.42	1.1371428571428572
201065551	0.77	1.0376398779247202
17137046	0.39	1.1871345029239766
24667071	0.25	1.2866666666666666
24648619	0.02	1.2948960302457466
21356661	0.03	1.8073394495412844
442623679	0.68	1.0668789808917198
85861063	0.27	1.1838565022421526
18446873	0.71	1.1047345767575323
15010394	0.22	1.303921568627451
20130393	0.07	1.5869565217391304
17933740	0.46	0.8975069252077562
21357349	0.04	1.7219877658150449
201066165	0.03	0.021255948831546325
24642019	0.79	1.0545454545454545
18921117	0.2	0.6145833333333334
24582257	0.00955	1.7272727272727273
320543194	0.23	1.2110817941952507
42519978	0.00168	2.3780487804878048
23477359	0.02	51.5861983751892
237858816	0.95	0.6500750000000001
18858059	0.27	0.7473928157589803
17647501	0.37	0.7313974591651543
442621308	0.4	1.1874798473145587
20129161	0.41	0.8372093023255814
24650658	0.02	3.6045340436736595
359807682	0.27	1.3511904761904763
442624369	0.77	1.0303030303030303
24666497	0.77	0.9696969696969697
17136606	0.82	1.0167224080267558
19921082	0.11	1.415
21358495	0.58	1.2388059701492538
24651330	0.49	1.1339712918660287
24655610	0.43	0.8274509803921568
24643213	0.33	1.2294736842105263
17864622	0.41	0.71900826446281
24655776	0.2	1.575
116007460	0.71	1.0729166666666667
28574894	0.98	1.0737540985836926
45552165	0.84	0.8434782608695652
45551515	0.36	0.6359649122807017
24762426	0.88	0.9663865546218487
442617207	0.62	1.083916083916084
21357075	0.2	1.3217391304347825
24641418	0.34	1.6917826428188916
15150401	0.89	0.9184397163120568
21355171	0.39	1.3884892086330936
24642859	0.43	0.8767123287671232
23397589	0.82	1.0221238938053097
19920370	0.55	0.6474163134525277
24661662	0.24	0.7283236994219653
194886073	0.18	0.2593368932038835
208612548	0.27	1.2322274881516588
28574694	0.61	1.0731707317073171
320546251	0.94	0.9752321981424149
21358289	0.05	0.6183206106870229
24660591	0.23	1.3475609756097562
221475535	0.33	0.6004132231404958
24585694	0.71	1.1111111111111112
18858131	0.59	0.9047619047619048
442620413	0.26	0.5929801076909192
24583533	0.02	0.7
18858075	0.16	1.7755102040816326
27820018	0.8	1.0782918149466192
24663763	0.61	1.2705314009661837
24649488	0.09	1.7401574803149606
20130001	0.24	0.20888071278825998
21356121	0.88	0.9807692307692307
21357761	0.91	0.9765625
24640652	0.65	0.8395833333333333
161082796	0.64	0.9157894736842105
386771588	0.1	1.3943161634103018
442618201	0.24	1.3843058350100603
62732626	0.19	1.4702905636550214
161076649	0.23	1.3428571428571427
24661997	0.53	0.8626865671641791
24667999	0.48	1.1978021978021978
20129967	0.19	1.6369047619047619
386771671	0.31	0.591743119266055
17946138	0.91	0.6193966101694915
17986191	0.31	1.2257281553398058
17647309	0.66	0.658765887515516
21358197	0.58	0.8365695792880259
313661521	0.88	0.9473684210526315
19921842	0.55	0.8793103448275862
157041	0.52	0.8291139240506329
1002909	0.04	0.4154639175257732
21357129	0.09	1.3065976714100906
161077401	0.25	0.6308243727598566
21356009	0.03	1.739169643115948
17861680	0.08	1.5211267605633803
323301112	0.42	1.0961538461538463
409853473	0.1	0.4433811802232855
24645218	0.47	1.1308411214953271
21355805	0.07	2.2288135593220337
24581759	0.83	0.9914529914529915
442626615	0.3	0.28787739181178784
20151879	0.59	1.0579710144927537
21406640	0.00595	2.8278688524590163
24655504	0.3	1.1257142857142857
21355889	0.15	0.27426234567901236
221336436	0.58	0.8527272727272728
45550665	0.95	0.9906542056074766
442628336	0.16	1.251497005988024
45553831	0.32	0.7632556920567586
28573444	0.01	1.228813559322034
260310522	0.92	0.9698996655518395
20129507	0.02	1.6608695652173913
21356601	0.83	1.0798611111111112
21406611	0.56	0.7116071428571429
21355125	0.09	1.2256756756756757
442624181	0.52	1.7456403152960074
20129435	0.63	0.2959770114942529
386767867	0.23	1.5655172413793104
24663263	0.68	1.1223529411764706
22026914	0.77	1.434782608695652
2313043	0.26	0.786096256684492
15292575	0.47	0.6609672431066778
386770871	0.2	2.081081081081081
20269870	0.41	0.790919055854627
442616136	0.42	0.7421383647798742
20129841	0.61	0.8886010362694301
78706916	0.41	0.7993197278911565
17985989	0.86	0.9647887323943662
60678081	0.13	0.7119113573407202
255522980	0.07	0.5882352941176471
78706572	0.33	1.542399677282529
320542679	0.53	0.9047619047619048
206725554	0.81	0.976
386771595	0.09	1.618320610687023
62484450	0.82	1.3617021276595744
24642961	0.89	1.069408740359897
15292601	0.08	1.6521739130434783
24667468	0.29	1.5951807228915662
21430774	0.26	1.5045871559633028
24650070	0.4	0.7454691477754879
24664918	0.009770000000000001	0.13144395061728395
21687216	0.14	1.6119828815977175
221330938	0.4	0.7420718816067653
21357731	0.16	0.3715597338916754
24641388	0.02	0.45614035087719296
19920912	0.94	1.0
21358291	0.13	0.8352201257861636
18857961	0.75	0.9589935349827028
442624877	0.29	0.8238341968911918
6002110	0.68	0.936768149882904
17137158	0.36	1.1085271317829457
24652789	0.000875	0.20546782945736433
24641333	0.88	1.0560747663551402
281361481	0.64	0.6887417218543046
453587	0.81	1.0363636363636364
24647905	0.67	1.1472868217054264
24583002	0.84	0.9771634615384616
116007440	0.67	0.9514661559134828
28574107	0.07	0.37488047619047615
24648101	0.96	1.0263157894736843
24641856	0.32	1.2871287128712872
195481905	0.88	0.49440993788819876
442624107	0.54	0.5234028894496316
18859819	0.62	1.0851063829787233
19921332	0.18	1.3679245283018868
442624592	0.07	1.4452554744525548
281366085	0.48	0.7832167832167832
25012749	0.28	1.1578947368421053
386768511	0.13	3.858267716535433
85724884	0.07	1.5951742627345844
386763419	0.87	0.4232209737827715
45551915	0.73	0.8937007874015748
221330890	0.93	1.0275862068965518
442615982	0.24	0.6212667584908534
45550786	0.85	0.8820375335120644
21356191	0.46	0.89453125
21064855	0.81	1.132867132867133
20129277	0.00665	1.8043478260869565
20129533	0.49	0.7669172932330827
358030385	0.07	1.996309963099631
47271194	0.22	1.1598639455782314
24642641	0.1	0.899581589958159
17137520	0.21	0.2525667056765964
157816414	0.01	0.7241379310344828
28571788	0.38	0.5508771929824562
21357253	0.77	0.95
21355441	0.0046700000000000005	0.055800670241286855
24653314	0.15	0.6377175438596491
17737817	0.36	0.6179531531531531
19920452	0.92	1.064516129032258
24647146	0.46	1.325
24660903	0.15	1.2831858407079646
24667585	0.68	0.857335127860027
24648429	0.32	0.36551224324088555
24643849	0.53	1.0522648083623694
6979998	0.36	1.7132075471698114
24640759	0.1	1.2408759124087592
24645123	0.46	0.7368421052631579
17737915	0.38	0.03151900826446281
288806618	0.55	1.138004246284501
21357189	0.06	0.7865748709122203
21358009	0.82	1.099526066350711
10190801	0.19	0.6299559471365639
18858101	0.48	1.285024154589372
201066021	0.03	2.0310171985296055
281359762	0.37	0.0
21406654	0.5	1.0649350649350648
17864610	0.48	0.7422003284072249
24582741	0.65	1.193717277486911
24668824	0.73	0.6027528745209131
19920536	0.42	1.314851485148515
17864180	0.47	0.8565573770491803
161078135	0.36	0.7520661157024794
221330074	0.37	1.322545428605988
189182192	0.00107	6.039414233262497
16767954	0.91	1.5449101796407185
21483452	0.45	1.2332323669407184
19921376	0.57	0.8639175257731959
442633099	0.31	0.7612612612612613
24654848	0.51	1.5203252032520325
24647458	0.75	0.9033149171270718
161076900	0.33	0.6935028037383177
24667078	0.07	2.5925925925925926
17137716	0.22	0.7552019583843329
24641578	0.95	0.96
442628493	0.73	0.8859065447052773
21483608	0.33	1.488888888888889
24665784	0.23	0.7280813214739518
28628541	0.05	1.6666666666666667
21430632	0.87	1.0161290322580645
18446877	0.48	0.795853419171905
38048721	0.45	1.801033591731266
386769725	0.36	1.265961853050712
1498137	0.29	0.7586206896551724
18859993	0.05	2.8587896253602305
442620761	0.52	1.7818181818181817
117935462	0.02	2.4
24664545	0.29	1.5066666666666666
24651187	0.16	1.8627450980392157
386770272	0.41	1.3740673085139057
17530843	0.3	0.8373101952277657
221512922	0.74	1.1842105263157894
24649262	0.2	0.6620370370370371
19920670	0.43	0.7607449856733525
24584843	0.04	1.6225165562913908
24641273	0.31	1.3308823529411764
116007356	0.93	1.0250288197570028
24642023	0.17	1.2105263157894737
21355395	0.06	1.5555555555555556
442624301	0.83	1.0154440154440154
442624349	0.02	1.3503649635036497
15292357	0.83	1.1481481481481481
24640984	0.36	0.726643598615917
161080485	0.97	1.0
78706954	0.25	0.03893090242490869
21356303	0.26	1.3954248366013071
24639109	0.62	1.161214953271028
402748137	0.85	0.6295585412667947
442616634	0.25	0.770949720670391
183013676	0.41	0.7448979591836735
14286101	0.39	0.8180275046622554
17136878	0.41	0.9009433962264151
28573630	0.37	0.0
20130225	0.16	1.71
320542389	0.35	0.542127731092437
281360722	0.38	1.4696775073353774
221329840	0.21	0.5358851674641149
9545989	0.92	0.9292682926829269
19922376	0.6	1.084070796460177
24583341	0.54	0.4832371005957995
442626142	0.78	0.9282051282051282
442619964	0.06	1.7995594713656389
24639281	0.75	1.0588235294117647
27819942	0.17	0.5887850467289719
24584139	0.06	1.2857142857142858
17933560	0.44	1.5014782631051236
45552371	0.83	1.0115740740740742
38048397	0.2	0.8348623853211009
20129865	0.84	0.9064748201438849
24585730	0.43	1.091743119266055
4426611	0.92	0.7529264043059657
386766477	0.97	0.6878612716763006
161078088	0.57	0.8575498575498576
42519928	0.06	1.2771929824561403
24649452	0.72	1.212754612976514
442625358	0.21	0.6539792387543253
117935450	0.01	0.6785185185185185
24640586	0.92	1.039453717754173
45550818	0.36	1.1893939393939394
17945211	0.91	0.9563318777292577
20129405	0.9	1.0883422921807115
66771167	0.05	1.8091286307053942
251831286	0.7	1.118320610687023
24656312	0.17	0.26337027027027027
24582008	0.42	0.7104663739041079
68051667	0.65	0.7566371681415929
19922480	0.61	0.8418803418803419
281363979	0.94	0.4676100253563819
17136256	0.42	1.3677425803252858
18447638	0.4	0.9641255605381166
19922300	0.28	1.378623491981997
1834427	0.04	2.1519215210774503
19922692	0.06	1.582766439909297
19527857	0.79	1.0594059405940595
221379871	0.46	0.8618986373981057
202028539	0.42	0.8329238329238329
24645889	0.74	1.0601092896174864
116008157	0.33	1.18561872909699
24668581	0.05	0.3494026785714286
21355265	0.91	1.009433962264151
21358385	0.43	2.1016260162601625
17945708	0.00116	1.8421052631578947
194353284	0.43	1.3846046176815612
24586031	0.58	1.3098330241187384
24586498	0.02	0.5865384615384616
85726415	0.22	1.3592233009708738
24647789	0.27	0.32810214083212963
78709073	0.87	1.0434782608695652
24582905	0.14	1.4516129032258065
24647413	0.22	2.2907801418439715
24651109	0.18	1.9011627906976745
17864148	0.36	0.7827380952380952
24647665	0.25	0.19082583333333333
17737310	0.32	1.4885057471264367
21358169	0.61	0.7536231884057971
24586044	0.08	1.9993359348502107
7305139	0.22	6.401673640167364
24650602	0.34	0.38790918697745913
442631157	0.82	1.0424127773535037
158693	0.63	0.8127340823970037
24644365	0.48	0.6923076923076923
24638636	0.19	1.3968253968253967
33589464	0.73	0.4941302752293578
24642025	0.84	0.8147883930930511
19921996	0.75	0.9266247379454927
320541677	0.75	1.1310344827586207
27819921	0.76	0.8677477939644056
17864588	0.87	0.9618320610687023
45550800	0.26	1.1910828025477707
19920940	0.05	0.3131578947368421
2749777	0.79	0.8036107814883879
28571135	0.58	1.2179487179487178
24641017	0.26	1.5013948818935643
24639946	0.35	1.4006236894899668
17944540	0.82	0.9671052631578947
45551162	0.93	1.0440540996404204
386763540	0.48	1.304812834224599
24581626	0.4	1.1638225255972696
281362613	0.07	1.8738738738738738
3292929	0.69	1.063400576368876
24648826	0.49	1.2815533980582525
24647123	0.36	1.3545454545454545
21357687	0.91	0.827027027027027
46409234	0.39	0.8678343949044586
1079656	0.92	0.9527100740431521
85861037	1.0
21358551	0.63	0.8520518358531317
16768354	0.02	3.012418735667353
386771561	0.73	0.8152709359605911
24645421	0.43	0.7877358490566038
320542271	0.57	1.1016949152542372
19921522	0.06	0.7996920483048836
284011070	0.74	1.0479041916167664
25013071	0.97	1.0459770114942528
17981755	0.11	1.4979253112033195
66771555	0.92	1.0417391304347825
20129025	0.17	1.408450704225352
18110536	0.19	1.381578947368421
17647803	0.55	0.8821052631578947
62862152	0.71	1.1600512163892445
442617817	0.67	1.1129032258064515
386770700	0.34	1.8766321133104107
18447483	0.69	0.7328042328042328
42415453	0.7	0.9310710498409331
158704458	0.42	1.2464788732394365
18447072	0.86	1.0726643598615917
17136214	0.39	1.0793650793650793
17137182	0.06	1.5375722543352601
17136906	0.05	1.5265486725663717
19921738	0.18	0.12594701969273006
17530961	0.32	0.6358024691358025
442630002	0.92	1.0
21355605	0.66	1.0611111111111111
24656362	0.9	0.9262068493814354
25013036	0.23	1.4289156626506023
71980119	0.22	1.3636363636363635
19921846	0.64	1.180473372781065
28574626	0.77	1.0090354463835511
19923002	0.78	1.0180995475113122
85726468	0.69	0.8882013933357507
24641565	0.85	1.0113207547169811
158419	0.009040000000000001	0.3214143342472549
24644259	0.00375	1.2458333333333333
19922440	0.46	0.779746835443038
21356997	0.74	0.9384615384615385
24652987	0.21	1.6056590561400848
24580572	0.89	0.8242424242424242
85724830	0.86	1.1789005609560643
22026843	0.26	1.4031007751937985
24640192	0.5	4.053900320182212
24647508	0.4	1.1786743515850144
442629383	0.18	0.8723404255319149
24648463	0.68	0.8555555555555555
24662591	0.0015300000000000001	0.5040650406504065
66771605	0.11	1.5507246376811594
21356449	0.9	1.0502341249399496
21355677	0.18	1.4605418138987043
259089570	0.35	0.6796338672768879
19922476	0.36	1.7048404957488472
21355119	0.21	0.7721518987341772
17137482	0.96	0.9692307692307692
21358439	0.52	0.973293768545994
17737365	0.15	0.7183544303797469
19921438	0.000583	0.4837799717912553
17737995	0.07	1.972972972972973
21357929	0.25	1.592920353982301
894078	0.82	1.0
24641786	0.23	2.207792207792208
21358267	0.17	0.56578125
19528275	0.96	0.5133800202777947
24642830	0.23	1.3823529411764706
17136406	0.76	0.9047619047619048
21430880	0.9	1.1028632025450689
28573446	0.68	1.3372781065088757
21355581	0.49	1.200445434298441
442628679	0.65	0.8880161376823269
45550808	0.9	1.0
17137706	0.33	1.3297297297297297
21483444	0.57	1.119718309859155
269914207	0.35	0.7798873949579832
24645885	0.35	2.4852659234538095
18857981	0.58	1.176923076923077
18543199	0.09	1.4223602484472049
281362596	0.02	0.56877044906527
161079266	0.27	1.3333333333333333
780745	0.65	0.940625
18859843	0.6	0.8583333333333333
62862148	0.09	1.8116021429500186
24586084	0.83	1.1084967320261438
261278391	0.59	1.0818713450292399
201065869	0.24	1.9439252336448598
24648643	0.98	0.968
21358017	0.4	1.1349862258953167
19922590	0.01	0.72
281365545	0.44	0.432521052631579
17862948	0.25	1.2524271844660195
62862474	0.49	1.212962962962963
21355405	0.58	0.8107904552959952
24581793	0.56	0.8920454545454546
116007428	0.18	4.526243034784789
201066187	0.25	1.5814977973568283
19921750	0.12	1.7272727272727273
24654434	0.52	1.3127753303964758
24648107	0.06	1.2615384615384615
17862964	0.06	1.32996632996633
221499783	0.69	1.0731272639459066
20151317	0.25	1.2704918032786885
313661529	0.5	1.125
281183417	0.05	1.4757281553398058
157816698	0.42	0.5642008620689655
17137346	0.26	1.5406976744186047
19920386	0.33	1.3282442748091603
19920606	0.63	0.8828445264614776
442623313	0.04	1.580110497237569
19920478	0.99	0.7603796810326225
85726445	0.47	0.8601398601398601
24648541	0.64	1.2794612794612794
22087718	0.42	0.8803805622543028
24762582	0.06	0.6647058823529411
85857576	0.03	3.019891500904159
24640233	0.96	0.9532374100719424
24583775	0.00746	2.1788079470198674
18859899	0.08	1.6605080831408776
24649101	0.38	1.1418338108882522
442618950	0.05	2.4715447154471546
15292497	0.00331	1.2575766281551892
24641123	0.95	0.9935064935064936
7511879	0.02	3.929542226356052
28573018	0.15	0.837471783295711
28317249	0.96	1.0675
21358217	0.45	1.2650602409638554
17738017	0.21	0.06489049019607843
281183399	0.76	0.9696202531645569
386771155	0.24	1.410014420063439
12044363	0.08	0.6213333333333333
117935445	0.42	1.3020134228187918
17136524	0.7	1.0840303013582007
386768396	0.77	0.7457627118644068
17981723	0.48	1.1372950819672132
21430752	0.05	1.88204599950291
21064437	0.97	1.0806451612903225
24655298	0.01	0.5075187969924813
20129661	0.63	0.8848039215686274
223718738	0.07	1.7429467084639498
442625858	0.06	1.5886075949367089
18447408	0.46	1.215311004784689
18543195	0.92	1.017580144777663
17864214	0.68	0.8133472727272727
20129481	0.34	0.7629382303839732
21406650	0.92	1.0576631259484066
42521052	0.69	1.346376811594203
161076518	0.15	0.6543977974869728
156921	0.13	0.38811881188118813
24654355	0.85	0.9600997506234414
281361422	0.27	1.2272727272727273
16768484	0.86	1.0451127819548873
194353236	0.17	0.791095890410959
21355977	0.94	1.2233089283202132
24582006	0.74	1.0305343511450382
24638958	0.02	0.7394366197183099
28571205	0.5	1.2179487179487178
19528479	0.95	0.9877300613496932
21355575	0.99	1.0777777777777777
442619901	0.12	0.7758007117437722
24639667	0.00958	0.8097297297297297
21357163	0.44	1.2814170371747486
24657102	0.04	0.1910828025477707
24646553	0.53	1.936373188982646
24645801	0.11	1.915780618130781
17647695	0.67	0.9432624113475178
242397519	0.97	0.9528455284552846
386765341	0.17	1.3211678832116789
255683492	0.32	1.7786445473035748
24646671	0.22	0.4318416666666667
28316876	0.05	0.4052044609665427
24646656	0.9	0.5305034712731647
24640575	0.53	0.8787878787878788
17137804	0.59	1.08
21358131	0.35	1.899521316169968
66771211	0.23	1.5357142857142858
229365690	0.62	1.0933333333333333
17944976	0.85	1.0390243902439025
24647481	0.03	2.4189944134078214
21356117	0.04	1.832987161630037
45550828	0.36	0.7342342342342343
24641927	0.3	0.025964125560538117
386766342	0.22	1.3770491803278688
386766065	0.11	0.7772511848341233
38048409	0.08	0.7763975155279503
281365129	0.11	1.3766233766233766
45554544	0.02	1.5705521472392638
21357027	0.28	0.04078704545454546
24651745	0.5	0.836283495145631
17862902	0.25	1.52
281362792	0.12	0.3064029411764706
442626041	0.72	1.040590405904059
24641172	0.22	0.37656401515151516
21357291	0.68	0.8678304239401496
442616042	0.69	1.2661235602813732
24661908	0.48	0.70176002639131
28574029	0.16	1.247282608695652
19922070	0.04	1.2845528455284554
442632503	0.03	0.4146981627296588
19921544	0.7	0.8902091545936174
24655467	0.05	0.6834170854271356
17136776	0.12	1.7583333333333333
24657167	0.15	0.3833923076923077
442619082	0.91	1.1111111111111112
24663908	0.56	1.255813953488372
161077744	0.94	1.0
19921204	0.57	0.6779324055666004
189182020	0.27	0.867
442620605	0.34	1.541634136046502
161077876	0.98	0.9426229508196722
17647209	0.7	1.0389075363279738
16186205	0.92	1.1049382716049383
17946406	0.95	0.9715762273901809
24640988	0.38	1.2794326241134752
20128921	0.34	1.9554597093291237
62862658	0.62	0.775974025974026
17946430	0.98	1.0597014925373134
20129803	0.34	0.5504952337808962
24653444	0.9	0.44231173380035027
24642645	0.76	1.0368098159509203
24665561	0.4	0.6196366666666667
386770927	0.54	1.1592356687898089
45550092	0.84	1.154228855721393
62484395	0.73	1.0446096654275092
24649499	0.88	0.9621092011570984
221329674	0.24	2.213224984368191
161076815	0.58	0.8126414509286309
201065895	0.06	1.7582417582417582
219990685	0.00117	0.3952702702702703
20129163	0.02	0.5396341463414634
28574774	0.52	1.1441519025100855
24655047	0.63	1.0807453416149069
221330209	0.7	0.9001280409731114
442619602	0.42	0.7314196428571428
359339056	0.46	0.7462235649546828
18858223	0.86	1.0123152709359606
20151843	0.28	0.5041150793650794
221330448	0.21	1.2155963302752293
85726427	0.44	1.353846153846154
25009727	0.2	0.6530612244897959
17137672	0.38	1.2542636900819766
24655462	0.5	0.8652482269503546
24647845	0.13	1.5913621262458473
19922218	0.97	1.0132450331125828
28574660	0.08	0.4166309523809524
442629303	0.96	0.9646017699115044
18859713	0.66	0.8637362637362638
25013056	0.39	1.5037361448647748
28574412	0.29	0.1091976821192053
211938625	0.89	2.2405227031709467
442621287	0.11	0.7083333333333334
201066235	0.74	1.0596026490066226
18857985	0.35	1.5506756756756757
24652785	0.81	0.92
281364590	0.13	0.637595205479452
24640238	0.12	2.3129673704819753
281366589	0.17	2.533333333333333
21356479	0.37	1.4387330504088605
28573317	0.14	11.055963326379768
24585071	0.99	0.9949109414758269
21357371	0.62	0.9298883426134344
1160516	0.6	0.8636363636363636
18859827	0.72	0.892018779342723
17136856	0.4	1.1013071895424837
320544222	0.81	1.0638297872340425
17975514	0.0072900000000000005	0.20411172717490408
24661315	0.22	2.5051411841478686
66771159	0.9	0.9120339788069202
48958429	0.8	0.9771428571428571
18860021	0.26	1.411320754716981
21357045	0.75	1.213235294117647
21358273	0.58	0.8204334365325078
320544823	0.51	1.2709163346613546
24645348	0.08	1.8905109489051095
21064173	0.88	1.1128205128205129
24582381	0.11	0.7411764705882353
161078623	0.23	2.0492544167049327
24646724	0.5	0.8161764705882353
21355783	0.72	0.9424460431654677
161085790	0.04	0.625
221329875	0.7	1.039779005524862
19922514	0.44	1.3164556962025316
17648009	0.28	0.7776077938037375
24660923	0.88	1.0843373493975903
18859751	0.46	0.7544204322200393
21357127	0.73	1.0639659443654925
21356645	0.07	0.6055363321799307
7771	0.88	0.49562426470588233
21355129	0.85	0.8810669811320754
20130399	0.88	0.7023911601121303
442631983	0.61	1.1864406779661016
24645425	0.02	0.0755813953488372
21356633	0.89	1.0256030946995711
21358031	0.17	0.6627906976744186
24661095	0.77	0.9357002751654685
18859849	0.07	1.7375
21430246	0.6	0.8984881209503239
19527615	0.5	0.23173342849495943
24667373	0.68	0.8639455782312925
21357895	0.38	0.43824701195219123
28316933	0.88	1.7263210600232033
24652188	0.0037	0.05176740740740741
221329945	0.36	1.079912697968549
156750	0.41	1.2093023255813953
24656959	0.71	0.9026293730728555
24645417	0.56	0.9207920792079208
24586385	0.97	1.4205948261657604
161077710	0.2	1.695364238410596
20129311	0.18	0.7138643067846607
116806198	0.12	0.6493212669683258
442624604	0.56	1.2073235913246696
317183301	0.36	1.2674418604651163
24654049	0.36	0.7961309523809523
146189014	0.03	2.923076923076923
20129235	0.41	1.3652519707207207
21358417	0.95	0.01776034482758621
28574109	0.2	0.712707182320442
225008668	0.3	1.314214463840399
55583792	0.43	1.2481203007518797
45550876	0.2	1.9356340241335348
24641115	0.47	0.6632653061224489
209417962	0.86	0.9304123594640729
17864144	0.8	0.9726027397260274
21357005	0.77	1.0382513661202186
17137090	0.23	1.643765903307888
17977678	0.17	1.811965811965812
221307783	0.7	1.0505415162454874
19921490	0.7	1.0241545893719808
24664720	0.31	0.5480769230769231
24647125	1.0	0.830406927657807
19921872	0.1	1.4935622317596566
17864208	0.95	0.9132458823552948
42519934	0.72	2.207283260273548
8314	0.18	0.582020389249305
28572985	0.09	1.2575757575757576
20129045	0.6	0.8697674418604651
386767618	0.89	8.674494869353644
24667167	0.23	0.5657623529411764
20152853	0.12	0.5645915334735608
21357657	0.86	1.0144230769230769
24649724	0.68	0.8944591029023746
209946078	0.42	1.4090580262288994
23598446	0.97	0.9311377245508982
442617741	0.5	0.7778457394226966
66770967	0.31	1.8162729658792651
28571705	0.93	0.23684764397905758
350998280	0.96	1.0575221238938053
24665966	0.05	0.04676063943481342
24643889	0.51	0.8214285714285714
20129403	0.71	1.1007194244604317
45555803	0.57	5.523114355231144
429892740	0.00262	1.8548387096774193
19920910	0.59	0.7755272685718109
221329991	0.37	1.1592920353982301
27820099	0.13	1.9154589371980677
17137372	0.0032	1.8316831683168318
24646916	0.05	0.05495149901043321
45550893	0.2	0.6786570743405276
442626774	0.27	0.45528455284552843
56311470	0.37	1.8711074359436604
442633282	0.34	0.45774733333333334
45550393	0.19	0.45243746368583554
17136640	0.08	0.4502923725723209
28573151	0.88	1.0051554029717369
223968147	0.86	0.9045801526717557
18859915	0.63	0.9187643020594966
24646498	0.98	1.3122366288492706
45580810	0.02	4.8643087078766145
17737437	0.25	1.8932584269662922
20129243	0.38	0.7430025445292621
24584581	0.08	1.547112462006079
24643532	0.04	1.2015503875968991
17137772	0.81	0.97165991902834
21356301	0.21	0.7
19921648	0.97	0.6866813227077035
21428476	0.63	1.112728781062074
20129485	0.46	1.2913385826771653
24661099	0.13	1.542857142857143
419961	0.83	0.9869281045751634
45551059	0.49	0.8695652173913043
21356197	0.11	1.5841339943460238
386767893	0.21	1.5258620689655173
21355687	0.27	1.3203125
442619798	0.52	1.232394366197183
24583705	0.77	0.6568265682656826
442620985	0.59	0.8812761578044597
20129881	0.23	0.06424242424242424
21430576	0.72	0.18340516321740985
21356493	0.87	0.8484848484848485
226693427	0.14	1.2692307692307692
24581212	0.38	1.5138248847926268
17862342	0.83	0.121447
17136788	0.53	1.142156862745098
221330491	0.68	1.0638297872340425
21355633	0.28	0.7588308064855759
45550781	0.17	0.8888888888888888
17738129	0.53	0.8564919972822203
22324210	0.12	0.5257664804469273
24643238	0.47	1.2833333333333334
24581230	0.2	0.10971468926553672
221330840	0.07	0.6431438596491228
295116565	0.15	1.9253731343283582
21358107	0.73	1.383919856152068
442623179	0.02	0.2199212962962963
221476286	0.1	1.390557939914163
161077358	0.72	0.033872335768420476
24762622	0.22	1.2684563758389262
66771089	0.12	1.9120840860380761
221476138	0.28	0.8087649402390438
24664836	0.18	0.7087912087912088
221330790	0.13	2.6173516341561576
16768480	0.03	8.584220455117892
19920682	0.16	1.6601941747572815
442617329	0.72	1.0429447852760736
21356349	0.51	0.6244897959183674
28573951	0.2	1.5588902345454272
24662815	0.03	2.113190918286613
